[2026-04-05 22:19:48] [INFO    ] discord.client: logging in using static token
[2026-04-05 22:32:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:09] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 233.
[2026-04-05 22:32:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-05 22:32:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 234, 'op': 0, 'd': {'user_id': '335487844066000896', 'timestamp': 1775421134, 'member': {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:13] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:32:13] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:32:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 235, 'op': 0, 'd': {'user_id': '697414901114732644', 'timestamp': 1775421134, 'member': {'user': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'display_name': 'SEN OptiMaver', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:14] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:32:14] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:32:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 236, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:15.459000+00:00', 'pinned': False, 'nonce': '1490449010660474880', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449011138891856', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'That’s me lol', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:14] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 237, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:15.687000+00:00', 'pinned': False, 'nonce': '1490449012468219904', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449012095193299', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'or is that your gamertag?', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:15] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 238, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:18.333000+00:00', 'pinned': False, 'nonce': '1490449022639407104', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449023193190462', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Yeah', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:17] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 239, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:18.926000+00:00', 'pinned': False, 'nonce': '1490449026322006016', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449025680281813', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'ah', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:18] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 240, 'op': 0, 'd': {'user_id': '697414901114732644', 'timestamp': 1775421140, 'member': {'user': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'display_name': 'SEN OptiMaver', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:19] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:32:19] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:32:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 241, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:20.701000+00:00', 'pinned': False, 'nonce': '1490449032818982912', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449033125167176', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'My gamertag', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:20] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 242, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:24.536000+00:00', 'pinned': False, 'nonce': '1490449049814302720', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449049210327102', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'custom', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:23] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 243, 'op': 0, 'd': {'user_id': '697414901114732644', 'timestamp': 1775421145, 'member': {'user': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'display_name': 'SEN OptiMaver', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:24] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:32:24] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:32:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 244, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:25.520000+00:00', 'pinned': False, 'nonce': '1490449052406382592', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449053337784371', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'SEN themed', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:24] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 245, 'op': 0, 'd': {'user_id': '335487844066000896', 'timestamp': 1775421147, 'member': {'user': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'display_name': 'JumpyDragon', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:26] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:32:26] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:32:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 246, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:27.396000+00:00', 'pinned': False, 'nonce': '1490449061755486208', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1490443544287117464', '1487908999616532650'], 'premium_since': '2026-04-05T20:10:32.060000+00:00', 'pending': False, 'nick': '#1 Chrissy GIF collector ❤️\u200d🔥', 'mute': False, 'joined_at': '2026-03-29T20:20:21.813000+00:00', 'flags': 0, 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449061206036560', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'I like it', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'jumpydragon2001', 'public_flags': 0, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '335487844066000896', 'global_name': 'JumpyDragon', 'display_name_styles': {'font_id': 7, 'effect_id': 2, 'colors': [14963742, 6674404]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': None, 'avatar': '9040a7bf0a13716800678e7037b4d607'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:26] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 247, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:27.756000+00:00', 'pinned': False, 'nonce': '1490449062162333696', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449062716248236', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Yeah', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:27] [DEBUG   ] discord.client: Dispatching event message
[2026-04-05 22:32:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 248, 'op': 0, 'd': {'user_id': '697414901114732644', 'timestamp': 1775421149, 'member': {'user': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'display_name': 'SEN OptiMaver', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1487902536147931271', 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:29] [DEBUG   ] discord.client: Dispatching event typing
[2026-04-05 22:32:29] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-04-05 22:32:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 249, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-04-05T20:32:34.049000+00:00', 'pinned': False, 'nonce': '1490449088208961536', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1489960742059901088', '1487907007733174466', '1487907145461661797', '1488134419221839944', '1487904403724832959'], 'premium_since': None, 'pending': False, 'nick': 'The Dictator', 'mute': False, 'joined_at': '2026-03-29T19:53:28.332000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1490449089110999071', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'The org was doing it for fans', 'components': [], 'channel_type': 0, 'channel_id': '1487902536147931271', 'author': {'username': 'redbullfan111', 'public_flags': 64, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '697414901114732644', 'global_name': 'SEN OptiMaver', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '844508269840957460', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': {'sku_id': '1476651931094224957', 'expires_at': 1778799600, 'asset': 'a_9544ed8a1991f07c4ba4e72a291727b2'}, 'avatar': '4449e6bb10220bc47811d86460dd7091'}, 'attachments': [], 'guild_id': '1487902534545703072'}}
[2026-04-05 22:32:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-05 22:32:33] [DEBUG   ] discord.client: Dispatching event message
